"2013-01-30 15:04:39",1.76,-9.67,-0.05,15.12
"2013-01-30 15:04:40",1.82,-10.19,-0.81,14.94
"2013-01-30 15:04:41",1.88,-10.43,-0.09,15.03
"2013-01-30 15:04:42",3.21,-12.89,-0.84,14.79
"2013-01-30 15:04:43",2.96,-10.51,-0.23,15.33
"2013-01-30 15:04:44",1.94,-12.29,-1.29,14.66
"2013-01-30 15:04:45",3.00,-10.88,-2.06,14.80
"2013-01-30 15:04:46",3.25,-10.88,-1.89,14.91
"2013-01-30 15:04:47",3.60,-10.49,-1.66,14.95
"2013-01-30 15:04:48",2.34,-9.35,-0.85,15.12
"2013-01-30 15:04:49",3.84,-7.95,-0.51,15.39
"2013-01-30 15:04:50",3.52,-7.09,-1.00,15.36
"2013-01-30 15:04:51",4.58,-7.89,-1.06,14.86
"2013-01-30 15:04:52",3.58,-6.68,-0.37,14.95
"2013-01-30 15:04:53",3.27,-7.00,-0.31,15.35
"2013-01-30 15:04:54",4.96,-7.39,-0.50,15.41
"2013-01-30 15:04:55",3.78,-8.39,-0.73,15.41
"2013-01-30 15:04:56",4.24,-7.11,-0.62,14.64
"2013-01-30 15:04:57",2.90,-7.36,-0.70,14.79
"2013-01-30 15:04:58",1.28,-5.69,-0.19,15.48
"2013-01-30 15:04:59",1.38,-5.32,-0.51,15.49
"2013-01-30 15:05:00",0.43,-5.16,0.34,15.82
"2013-01-30 15:05:01",1.46,-4.77,-0.01,15.09
"2013-01-30 15:05:02",1.55,-4.10,1.07,15.31
"2013-01-30 15:05:03",3.41,-4.98,0.02,15.17
"2013-01-30 15:05:04",2.86,-5.26,0.25,15.21
"2013-01-30 15:05:05",1.65,-6.23,0.05,15.50
"2013-01-30 15:05:06",2.72,-8.64,-1.41,14.93
"2013-01-30 15:05:07",0.50,-8.01,-1.54,14.88
"2013-01-30 15:05:08",1.81,-7.91,-0.92,14.97
"2013-01-30 15:05:09",2.84,-9.03,-0.99,15.38
"2013-01-30 15:05:10",2.68,-6.83,0.46,15.65
"2013-01-30 15:05:11",3.55,-8.45,-0.30,15.03
"2013-01-30 15:05:12",4.91,-8.04,-0.58,15.06
"2013-01-30 15:05:13",5.51,-6.75,-1.36,14.87
"2013-01-30 15:05:14",3.88,-7.67,-1.34,14.90
"2013-01-30 15:05:15",2.69,-9.47,0.24,15.20
"2013-01-30 15:05:16",3.48,-8.89,-1.14,15.15
"2013-01-30 15:05:17",3.75,-8.10,-0.69,15.29
"2013-01-30 15:05:18",4.35,-8.00,-1.16,14.83
"2013-01-30 15:05:19",3.18,-8.56,-0.09,15.11
"2013-01-30 15:05:20",3.85,-8.58,-0.76,14.70
"2013-01-30 15:05:21",3.63,-7.52,-0.94,14.80
"2013-01-30 15:05:22",3.80,-7.84,-1.15,14.63
"2013-01-30 15:05:23",3.43,-7.56,-1.08,14.50
"2013-01-30 15:05:24",2.74,-7.98,-1.35,14.10
"2013-01-30 15:05:25",2.53,-7.03,-1.38,14.44
"2013-01-30 15:05:26",3.33,-7.97,-0.98,14.69
"2013-01-30 15:05:27",1.99,-8.72,-1.46,14.87
"2013-01-30 15:05:28",2.82,-7.29,-0.92,14.83
"2013-01-30 15:05:29",1.25,-7.32,0.21,15.16
"2013-01-30 15:05:30",1.98,-5.94,1.04,15.27
"2013-01-30 15:05:31",2.38,-5.82,-0.52,15.02
"2013-01-30 15:05:32",0.64,-6.52,-1.06,14.90
"2013-01-30 15:05:33",1.54,-5.22,0.50,15.40
"2013-01-30 15:05:34",3.74,-7.32,-0.68,14.83
"2013-01-30 15:05:35",3.56,-8.47,-0.86,14.54
"2013-01-30 15:05:36",3.34,-8.95,-0.52,14.97
"2013-01-30 15:05:37",3.34,-10.62,-1.04,14.63
"2013-01-30 15:05:38",3.72,-9.05,-1.24,14.63
"2013-01-30 15:05:39",2.02,-9.59,-0.75,14.89
"2013-01-30 15:05:40",3.08,-8.11,-0.42,14.93
"2013-01-30 15:05:41",3.57,-7.02,-0.48,15.13
"2013-01-30 15:05:42",2.84,-8.22,-0.06,15.05
"2013-01-30 15:05:43",2.75,-7.79,0.50,15.25
"2013-01-30 15:05:44",3.57,-8.51,-0.72,14.86
"2013-01-30 15:05:45",2.40,-7.53,0.29,15.11
"2013-01-30 15:05:46",2.66,-8.35,-0.48,14.98
"2013-01-30 15:05:47",1.21,-7.25,0.12,15.16
"2013-01-30 15:05:48",2.78,-6.72,-0.06,15.29
"2013-01-30 15:05:49",3.49,-8.32,-0.42,14.78
"2013-01-30 15:05:50",4.11,-7.86,-0.25,15.04
"2013-01-30 15:05:51",5.73,-7.76,-2.20,14.53
"2013-01-30 15:05:52",4.53,-6.26,0.28,14.55
"2013-01-30 15:05:53",2.97,-6.08,0.09,14.66
"2013-01-30 15:05:54",1.63,-5.45,0.20,15.04
"2013-01-30 15:05:55",1.14,-5.51,0.20,15.36
"2013-01-30 15:05:56",3.13,-6.80,-0.64,14.97
"2013-01-30 15:05:57",4.31,-8.63,-0.15,14.99
"2013-01-30 15:05:58",3.17,-7.12,0.79,15.40
"2013-01-30 15:05:59",2.70,-5.42,0.21,15.26
"2013-01-30 15:06:00",4.88,-8.40,0.53,14.83
"2013-01-30 15:06:01",5.61,-9.75,-0.68,14.55
"2013-01-30 15:06:02",6.37,-9.11,-1.24,14.49
"2013-01-30 15:06:03",5.42,-8.68,-1.01,14.46
"2013-01-30 15:06:04",4.78,-7.18,0.39,15.25
"2013-01-30 15:06:05",4.85,-6.57,-0.71,15.19
