"ï»¿""Plot Title: ff2-107""",,,,
#,"Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph",Wind Direction
3934,1/30/2013 02:55,10.13,10.13,172.7
3935,1/30/2013 02:55,8.46,8.46,181.1
3936,1/30/2013 02:55,7.9,7.9,189.5
3937,1/30/2013 02:55,9.57,9.57,196.5
3938,1/30/2013 02:56,11.27,11.27,186.7
3939,1/30/2013 02:56,12.39,12.39,186.7
3940,1/30/2013 02:56,11.83,11.83,202.2
3941,1/30/2013 02:56,13.51,13.51,203.6
3942,1/30/2013 02:56,12.95,12.95,203.6
3943,1/30/2013 02:56,11.27,11.27,196.5
3944,1/30/2013 02:56,12.39,12.39,193.7
3945,1/30/2013 02:56,12.39,12.39,193.7
3946,1/30/2013 02:56,11.83,11.83,202.2
3947,1/30/2013 02:56,11.27,11.27,192.3
3948,1/30/2013 02:56,11.27,11.27,186.7
3949,1/30/2013 02:56,10.69,10.69,188.1
3950,1/30/2013 02:56,10.13,10.13,200.8
3951,1/30/2013 02:56,10.13,10.13,195.1
3952,1/30/2013 02:56,10.13,10.13,195.1
3953,1/30/2013 02:56,9.01,9.01,193.7
3954,1/30/2013 02:56,8.46,8.46,186.7
3955,1/30/2013 02:56,7.31,7.31,196.5
3956,1/30/2013 02:56,8.46,8.46,202.2
3957,1/30/2013 02:56,7.31,7.31,193.7
3958,1/30/2013 02:57,7.9,7.9,185.3
3959,1/30/2013 02:57,6.76,6.76,198
3960,1/30/2013 02:57,9.57,9.57,206.4
3961,1/30/2013 02:57,11.27,11.27,202.2
3962,1/30/2013 02:57,11.27,11.27,186.7
3963,1/30/2013 02:57,8.46,8.46,162.9
3964,1/30/2013 02:57,9.57,9.57,202.2
3965,1/30/2013 02:57,7.9,7.9,202.2
3966,1/30/2013 02:57,9.57,9.57,195.1
3967,1/30/2013 02:57,10.13,10.13,196.5
3968,1/30/2013 02:57,9.01,9.01,200.8
3969,1/30/2013 02:57,9.01,9.01,196.5
3970,1/30/2013 02:57,10.69,10.69,206.4
3971,1/30/2013 02:57,12.39,12.39,200.8
3972,1/30/2013 02:57,10.13,10.13,196.5
3973,1/30/2013 02:57,9.01,9.01,193.7
3974,1/30/2013 02:57,6.76,6.76,189.5
3975,1/30/2013 02:57,7.31,7.31,193.7
3976,1/30/2013 02:57,7.31,7.31,178.3
3977,1/30/2013 02:57,9.01,9.01,181.1
3978,1/30/2013 02:58,11.83,11.83,192.3
3979,1/30/2013 02:58,10.69,10.69,193.7
3980,1/30/2013 02:58,16.89,16.89,186.7
3981,1/30/2013 02:58,16.89,16.89,192.3
3982,1/30/2013 02:58,15.21,15.21,193.7
3983,1/30/2013 02:58,16.33,16.33,186.7
3984,1/30/2013 02:58,14.65,14.65,188.1
3985,1/30/2013 02:58,16.33,16.33,189.5
3986,1/30/2013 02:58,15.21,15.21,186.7
3987,1/30/2013 02:58,12.95,12.95,195.1
3988,1/30/2013 02:58,9.57,9.57,202.2
3989,1/30/2013 02:58,9.01,9.01,226
3990,1/30/2013 02:58,11.83,11.83,198
3991,1/30/2013 02:58,10.69,10.69,181.1
3992,1/30/2013 02:58,10.13,10.13,202.2
3993,1/30/2013 02:58,10.13,10.13,207.8
3994,1/30/2013 02:58,9.01,9.01,202.2
3995,1/30/2013 02:58,10.13,10.13,195.1
3996,1/30/2013 02:58,9.57,9.57,206.4
3997,1/30/2013 02:58,9.01,9.01,202.2
3998,1/30/2013 02:59,11.27,11.27,193.7
3999,1/30/2013 02:59,9.57,9.57,192.3
4000,1/30/2013 02:59,8.46,8.46,179.7
4001,1/30/2013 02:59,10.13,10.13,178.3
4002,1/30/2013 02:59,10.13,10.13,193.7
4003,1/30/2013 02:59,10.69,10.69,182.5
4004,1/30/2013 02:59,8.46,8.46,181.1
4005,1/30/2013 02:59,8.46,8.46,185.3
4006,1/30/2013 02:59,9.01,9.01,186.7
4007,1/30/2013 02:59,11.27,11.27,196.5
4008,1/30/2013 02:59,11.27,11.27,192.3
4009,1/30/2013 02:59,17.47,17.47,182.5
4010,1/30/2013 02:59,19.71,19.71,212
4011,1/30/2013 02:59,17.47,17.47,206.4
4012,1/30/2013 02:59,14.65,14.65,186.7
4013,1/30/2013 02:59,11.27,11.27,181.1
4014,1/30/2013 02:59,11.27,11.27,196.5
4015,1/30/2013 02:59,10.13,10.13,179.7
4016,1/30/2013 02:59,11.83,11.83,188.1
4017,1/30/2013 02:59,11.27,11.27,193.7
4018,1/30/2013 03:00,9.57,9.57,164.3
4019,1/30/2013 03:00,11.27,11.27,188.1
4020,1/30/2013 03:00,9.57,9.57,195.1
4021,1/30/2013 03:00,9.57,9.57,193.7
4022,1/30/2013 03:00,9.57,9.57,202.2
4023,1/30/2013 03:00,9.01,9.01,193.7
4024,1/30/2013 03:00,10.13,10.13,193.7
4025,1/30/2013 03:00,9.57,9.57,186.7
4026,1/30/2013 03:00,9.57,9.57,182.5
4027,1/30/2013 03:00,10.13,10.13,192.3
4028,1/30/2013 03:00,11.27,11.27,185.3
4029,1/30/2013 03:00,11.83,11.83,186.7
4030,1/30/2013 03:00,10.69,10.69,202.2
4031,1/30/2013 03:00,11.27,11.27,212
4032,1/30/2013 03:00,15.77,15.77,212
4033,1/30/2013 03:00,16.89,16.89,214.8
4034,1/30/2013 03:00,14.65,14.65,206.4
4035,1/30/2013 03:00,15.21,15.21,196.5
4036,1/30/2013 03:00,10.13,10.13,172.7
4037,1/30/2013 03:00,11.83,11.83,203.6
4038,1/30/2013 03:01,13.51,13.51,202.2
4039,1/30/2013 03:01,12.39,12.39,200.8
4040,1/30/2013 03:01,14.65,14.65,209.2
4041,1/30/2013 03:01,12.39,12.39,200.8
4042,1/30/2013 03:01,15.77,15.77,195.1
4043,1/30/2013 03:01,15.77,15.77,186.7
4044,1/30/2013 03:01,18.59,18.59,195.1
4045,1/30/2013 03:01,15.77,15.77,200.8
4046,1/30/2013 03:01,16.89,16.89,193.7
4047,1/30/2013 03:01,18.03,18.03,206.4
4048,1/30/2013 03:01,20.85,20.85,202.2
4049,1/30/2013 03:01,19.71,19.71,200.8
4050,1/30/2013 03:01,18.03,18.03,196.5
4051,1/30/2013 03:01,15.21,15.21,182.5
4052,1/30/2013 03:01,12.95,12.95,193.7
4053,1/30/2013 03:01,15.77,15.77,202.2
4054,1/30/2013 03:01,15.21,15.21,196.5
4055,1/30/2013 03:01,14.09,14.09,202.2
4056,1/30/2013 03:01,14.09,14.09,203.6
4057,1/30/2013 03:01,14.09,14.09,206.4
4058,1/30/2013 03:02,12.95,12.95,195.1
4059,1/30/2013 03:02,12.39,12.39,195.1
4060,1/30/2013 03:02,14.09,14.09,185.3
4061,1/30/2013 03:02,16.33,16.33,193.7
4062,1/30/2013 03:02,14.09,14.09,186.7
4063,1/30/2013 03:02,15.21,15.21,176.9
4064,1/30/2013 03:02,12.39,12.39,192.3
4065,1/30/2013 03:02,13.51,13.51,182.5
4066,1/30/2013 03:02,12.95,12.95,189.5
4067,1/30/2013 03:02,13.51,13.51,192.3
4068,1/30/2013 03:02,11.83,11.83,196.5
4069,1/30/2013 03:02,12.39,12.39,209.2
4070,1/30/2013 03:02,11.83,11.83,206.4
4071,1/30/2013 03:02,11.83,11.83,200.8
4072,1/30/2013 03:02,10.69,10.69,202.2
4073,1/30/2013 03:02,11.27,11.27,209.2
4074,1/30/2013 03:02,11.83,11.83,196.5
4075,1/30/2013 03:02,11.83,11.83,193.7
4076,1/30/2013 03:02,14.65,14.65,196.5
4077,1/30/2013 03:02,12.95,12.95,188.1
4078,1/30/2013 03:03,13.51,13.51,192.3
4079,1/30/2013 03:03,11.27,11.27,192.3
4080,1/30/2013 03:03,12.95,12.95,192.3
4081,1/30/2013 03:03,9.57,9.57,186.7
4082,1/30/2013 03:03,13.51,13.51,193.7
4083,1/30/2013 03:03,14.65,14.65,203.6
4084,1/30/2013 03:03,11.83,11.83,193.7
4085,1/30/2013 03:03,11.83,11.83,186.7
4086,1/30/2013 03:03,14.09,14.09,181.1
4087,1/30/2013 03:03,12.95,12.95,185.3
4088,1/30/2013 03:03,10.13,10.13,203.6
4089,1/30/2013 03:03,11.83,11.83,193.7
4090,1/30/2013 03:03,12.39,12.39,220.4
4091,1/30/2013 03:03,14.65,14.65,172.7
4092,1/30/2013 03:03,11.83,11.83,193.7
4093,1/30/2013 03:03,13.51,13.51,181.1
4094,1/30/2013 03:03,12.95,12.95,167.1
4095,1/30/2013 03:03,10.69,10.69,174.1
4096,1/30/2013 03:03,10.13,10.13,202.2
4097,1/30/2013 03:03,9.57,9.57,203.6
4098,1/30/2013 03:04,11.27,11.27,212
4099,1/30/2013 03:04,11.27,11.27,195.1
4100,1/30/2013 03:04,11.83,11.83,206.4
4101,1/30/2013 03:04,11.27,11.27,198
4102,1/30/2013 03:04,10.69,10.69,192.3
4103,1/30/2013 03:04,14.65,14.65,193.7
4104,1/30/2013 03:04,15.21,15.21,186.7
4105,1/30/2013 03:04,18.59,18.59,193.7
4106,1/30/2013 03:04,18.03,18.03,192.3
4107,1/30/2013 03:04,15.77,15.77,193.7
4108,1/30/2013 03:04,15.21,15.21,209.2
4109,1/30/2013 03:04,15.21,15.21,193.7
4110,1/30/2013 03:04,16.89,16.89,198
4111,1/30/2013 03:04,15.21,15.21,212
4112,1/30/2013 03:04,14.65,14.65,174.1
4113,1/30/2013 03:04,11.83,11.83,178.3
4114,1/30/2013 03:04,9.01,9.01,186.7
4115,1/30/2013 03:04,9.57,9.57,186.7
4116,1/30/2013 03:04,9.01,9.01,164.3
4117,1/30/2013 03:04,11.83,11.83,150.2
4118,1/30/2013 03:05,16.33,16.33,167.1
4119,1/30/2013 03:05,18.03,18.03,188.1
4120,1/30/2013 03:05,15.21,15.21,178.3
4121,1/30/2013 03:05,15.21,15.21,185.3
4122,1/30/2013 03:05,14.65,14.65,178.3
4123,1/30/2013 03:05,14.09,14.09,185.3
4124,1/30/2013 03:05,16.89,16.89,196.5
4125,1/30/2013 03:05,15.77,15.77,192.3
4126,1/30/2013 03:05,17.47,17.47,198
4127,1/30/2013 03:05,14.09,14.09,174.1
4128,1/30/2013 03:05,12.95,12.95,167.1
4129,1/30/2013 03:05,15.21,15.21,202.2
4130,1/30/2013 03:05,16.33,16.33,203.6
4131,1/30/2013 03:05,15.77,15.77,202.2
4132,1/30/2013 03:05,12.95,12.95,212
4133,1/30/2013 03:05,15.77,15.77,188.1
4134,1/30/2013 03:05,13.51,13.51,182.5
4135,1/30/2013 03:05,12.39,12.39,186.7
4136,1/30/2013 03:05,16.89,16.89,192.3
4137,1/30/2013 03:05,18.03,18.03,196.5
4138,1/30/2013 03:06,14.65,14.65,167.1
4139,1/30/2013 03:06,12.95,12.95,206.4
4140,1/30/2013 03:06,16.33,16.33,188.1
4141,1/30/2013 03:06,14.65,14.65,192.3
4142,1/30/2013 03:06,20.29,20.29,188.1
4143,1/30/2013 03:06,23.67,23.67,192.3
4144,1/30/2013 03:06,22.53,22.53,182.5
4145,1/30/2013 03:06,19.15,19.15,188.1
4146,1/30/2013 03:06,19.71,19.71,182.5
4147,1/30/2013 03:06,16.89,16.89,172.7
4148,1/30/2013 03:06,16.33,16.33,200.8
4149,1/30/2013 03:06,15.77,15.77,196.5
4150,1/30/2013 03:06,13.51,13.51,192.3
4151,1/30/2013 03:06,12.39,12.39,198
4152,1/30/2013 03:06,13.51,13.51,196.5
4153,1/30/2013 03:06,13.51,13.51,196.5
4154,1/30/2013 03:06,14.09,14.09,193.7
4155,1/30/2013 03:06,11.27,11.27,202.2
4156,1/30/2013 03:06,11.83,11.83,203.6
4157,1/30/2013 03:06,10.13,10.13,206.4
4158,1/30/2013 03:07,10.13,10.13,207.8
4159,1/30/2013 03:07,10.69,10.69,202.2
4160,1/30/2013 03:07,10.69,10.69,188.1
4161,1/30/2013 03:07,12.39,12.39,202.2
4162,1/30/2013 03:07,14.65,14.65,172.7
4163,1/30/2013 03:07,18.59,18.59,206.4
4164,1/30/2013 03:07,20.29,20.29,214.8
4165,1/30/2013 03:07,16.33,16.33,202.2
4166,1/30/2013 03:07,12.95,12.95,216.2
4167,1/30/2013 03:07,14.09,14.09,223.2
4168,1/30/2013 03:07,14.09,14.09,206.4
4169,1/30/2013 03:07,13.51,13.51,179.7
4170,1/30/2013 03:07,12.95,12.95,196.5
4171,1/30/2013 03:07,14.09,14.09,202.2
4172,1/30/2013 03:07,15.77,15.77,196.5
4173,1/30/2013 03:07,16.33,16.33,193.7
4174,1/30/2013 03:07,13.51,13.51,188.1
4175,1/30/2013 03:07,14.65,14.65,188.1
4176,1/30/2013 03:07,14.65,14.65,174.1
4177,1/30/2013 03:07,12.95,12.95,189.5
4178,1/30/2013 03:08,14.65,14.65,181.1
4179,1/30/2013 03:08,13.51,13.51,193.7
4180,1/30/2013 03:08,11.83,11.83,193.7
4181,1/30/2013 03:08,11.83,11.83,186.7
4182,1/30/2013 03:08,11.27,11.27,164.3
4183,1/30/2013 03:08,8.46,8.46,195.1
4184,1/30/2013 03:08,10.13,10.13,193.7
4185,1/30/2013 03:08,11.27,11.27,203.6
4186,1/30/2013 03:08,15.21,15.21,198
4187,1/30/2013 03:08,14.09,14.09,214.8
4188,1/30/2013 03:08,15.77,15.77,198
4189,1/30/2013 03:08,20.29,20.29,196.5
4190,1/30/2013 03:08,18.59,18.59,196.5
4191,1/30/2013 03:08,15.21,15.21,207.8
4192,1/30/2013 03:08,11.83,11.83,198
4193,1/30/2013 03:08,13.51,13.51,214.8
4194,1/30/2013 03:08,14.65,14.65,198
4195,1/30/2013 03:08,12.39,12.39,189.5
4196,1/30/2013 03:08,11.83,11.83,179.7
4197,1/30/2013 03:08,13.51,13.51,186.7
4198,1/30/2013 03:09,13.51,13.51,186.7
4199,1/30/2013 03:09,15.21,15.21,193.7
4200,1/30/2013 03:09,15.77,15.77,182.5
4201,1/30/2013 03:09,14.65,14.65,193.7
4202,1/30/2013 03:09,14.09,14.09,178.3
4203,1/30/2013 03:09,11.27,11.27,188.1
4204,1/30/2013 03:09,12.95,12.95,198
4205,1/30/2013 03:09,14.65,14.65,200.8
4206,1/30/2013 03:09,14.65,14.65,189.5
4207,1/30/2013 03:09,14.65,14.65,188.1
4208,1/30/2013 03:09,12.95,12.95,193.7
4209,1/30/2013 03:09,11.27,11.27,214.8
4210,1/30/2013 03:09,9.57,9.57,207.8
4211,1/30/2013 03:09,11.83,11.83,214.8
4212,1/30/2013 03:09,11.83,11.83,223.2
4213,1/30/2013 03:09,11.27,11.27,202.2
4214,1/30/2013 03:09,11.27,11.27,202.2
4215,1/30/2013 03:09,9.01,9.01,195.1
4216,1/30/2013 03:09,8.46,8.46,188.1
4217,1/30/2013 03:09,9.01,9.01,206.4
4218,1/30/2013 03:10,10.69,10.69,203.6
4219,1/30/2013 03:10,9.57,9.57,178.3
4220,1/30/2013 03:10,11.27,11.27,176.9
4221,1/30/2013 03:10,11.27,11.27,193.7
4222,1/30/2013 03:10,11.27,11.27,186.7
4223,1/30/2013 03:10,18.59,18.59,193.7
4224,1/30/2013 03:10,15.21,15.21,186.7
4225,1/30/2013 03:10,17.47,17.47,198
4226,1/30/2013 03:10,14.65,14.65,167.1
4227,1/30/2013 03:10,14.65,14.65,207.8
4228,1/30/2013 03:10,14.65,14.65,207.8
4229,1/30/2013 03:10,15.21,15.21,217.6
4230,1/30/2013 03:10,12.39,12.39,200.8
4231,1/30/2013 03:10,12.39,12.39,209.2
4232,1/30/2013 03:10,10.13,10.13,198
4233,1/30/2013 03:10,12.39,12.39,206.4
4234,1/30/2013 03:10,14.09,14.09,206.4
4235,1/30/2013 03:10,15.21,15.21,206.4
4236,1/30/2013 03:10,16.89,16.89,202.2
4237,1/30/2013 03:10,13.51,13.51,212
4238,1/30/2013 03:11,13.51,13.51,209.2
4239,1/30/2013 03:11,14.09,14.09,207.8
4240,1/30/2013 03:11,11.27,11.27,203.6
4241,1/30/2013 03:11,10.13,10.13,192.3
4242,1/30/2013 03:11,11.27,11.27,186.7
4243,1/30/2013 03:11,11.83,11.83,179.7
4244,1/30/2013 03:11,10.69,10.69,181.1
4245,1/30/2013 03:11,12.39,12.39,169.9
4246,1/30/2013 03:11,16.33,16.33,192.3
4247,1/30/2013 03:11,14.65,14.65,189.5
4248,1/30/2013 03:11,13.51,13.51,181.1
4249,1/30/2013 03:11,13.51,13.51,188.1
4250,1/30/2013 03:11,12.39,12.39,189.5
4251,1/30/2013 03:11,11.83,11.83,203.6
4252,1/30/2013 03:11,10.69,10.69,206.4
4253,1/30/2013 03:11,10.69,10.69,195.1
4254,1/30/2013 03:11,11.27,11.27,196.5
4255,1/30/2013 03:11,13.51,13.51,209.2
4256,1/30/2013 03:11,15.77,15.77,207.8
4257,1/30/2013 03:11,15.21,15.21,203.6
4258,1/30/2013 03:12,13.51,13.51,195.1
4259,1/30/2013 03:12,11.83,11.83,198
4260,1/30/2013 03:12,14.09,14.09,198
4261,1/30/2013 03:12,12.95,12.95,192.3
4262,1/30/2013 03:12,14.09,14.09,188.1
4263,1/30/2013 03:12,14.65,14.65,188.1
4264,1/30/2013 03:12,17.47,17.47,188.1
4265,1/30/2013 03:12,15.77,15.77,195.1
4266,1/30/2013 03:12,11.83,11.83,192.3
4267,1/30/2013 03:12,11.27,11.27,207.8
4268,1/30/2013 03:12,12.39,12.39,196.5
4269,1/30/2013 03:12,11.83,11.83,195.1
4270,1/30/2013 03:12,12.39,12.39,206.4
4271,1/30/2013 03:12,14.65,14.65,198
4272,1/30/2013 03:12,12.95,12.95,196.5
4273,1/30/2013 03:12,13.51,13.51,189.5
4274,1/30/2013 03:12,12.95,12.95,188.1
4275,1/30/2013 03:12,14.09,14.09,192.3
4276,1/30/2013 03:12,13.51,13.51,193.7
4277,1/30/2013 03:12,12.39,12.39,193.7
4278,1/30/2013 03:13,12.39,12.39,189.5
4279,1/30/2013 03:13,12.39,12.39,193.7
4280,1/30/2013 03:13,14.09,14.09,203.6
4281,1/30/2013 03:13,11.83,11.83,200.8
4282,1/30/2013 03:13,10.69,10.69,192.3
4283,1/30/2013 03:13,11.83,11.83,203.6
4284,1/30/2013 03:13,14.09,14.09,195.1
4285,1/30/2013 03:13,12.95,12.95,178.3
4286,1/30/2013 03:13,11.27,11.27,186.7
4287,1/30/2013 03:13,14.65,14.65,179.7
4288,1/30/2013 03:13,12.95,12.95,195.1
4289,1/30/2013 03:13,14.09,14.09,195.1
4290,1/30/2013 03:13,14.09,14.09,172.7
4291,1/30/2013 03:13,16.89,16.89,157.2
4292,1/30/2013 03:13,15.77,15.77,153
4293,1/30/2013 03:13,15.77,15.77,176.9
4294,1/30/2013 03:13,13.51,13.51,176.9
4295,1/30/2013 03:13,11.27,11.27,174.1
4296,1/30/2013 03:13,12.39,12.39,192.3
4297,1/30/2013 03:13,11.27,11.27,189.5
4298,1/30/2013 03:14,12.95,12.95,188.1
4299,1/30/2013 03:14,15.77,15.77,202.2
4300,1/30/2013 03:14,12.95,12.95,189.5
4301,1/30/2013 03:14,14.65,14.65,188.1
4302,1/30/2013 03:14,12.95,12.95,186.7
4303,1/30/2013 03:14,12.39,12.39,192.3
4304,1/30/2013 03:14,12.95,12.95,182.5
4305,1/30/2013 03:14,11.27,11.27,186.7
4306,1/30/2013 03:14,14.09,14.09,202.2
4307,1/30/2013 03:14,16.33,16.33,223.2
4308,1/30/2013 03:14,16.33,16.33,231.6
4309,1/30/2013 03:14,14.65,14.65,206.4
4310,1/30/2013 03:14,12.95,12.95,188.1
4311,1/30/2013 03:14,12.95,12.95,196.5
4312,1/30/2013 03:14,10.69,10.69,179.7
4313,1/30/2013 03:14,14.09,14.09,195.1
4314,1/30/2013 03:14,13.51,13.51,179.7
4315,1/30/2013 03:14,14.09,14.09,182.5
4316,1/30/2013 03:14,11.83,11.83,172.7
4317,1/30/2013 03:14,11.27,11.27,188.1
4318,1/30/2013 03:15,11.83,11.83,178.3
4319,1/30/2013 03:15,11.27,11.27,178.3
4320,1/30/2013 03:15,10.69,10.69,179.7
4321,1/30/2013 03:15,11.83,11.83,167.1
4322,1/30/2013 03:15,13.51,13.51,192.3
4323,1/30/2013 03:15,16.89,16.89,198
4324,1/30/2013 03:15,14.09,14.09,198
4325,1/30/2013 03:15,13.51,13.51,176.9
4326,1/30/2013 03:15,14.65,14.65,203.6
4327,1/30/2013 03:15,10.69,10.69,206.4
4328,1/30/2013 03:15,11.27,11.27,196.5
4329,1/30/2013 03:15,12.39,12.39,198
4330,1/30/2013 03:15,12.39,12.39,206.4
4331,1/30/2013 03:15,12.39,12.39,202.2
4332,1/30/2013 03:15,12.39,12.39,214.8
4333,1/30/2013 03:15,9.57,9.57,206.4
4334,1/30/2013 03:15,10.13,10.13,198
4335,1/30/2013 03:15,10.13,10.13,189.5
4336,1/30/2013 03:15,13.51,13.51,212
4337,1/30/2013 03:15,14.09,14.09,203.6
4338,1/30/2013 03:16,14.65,14.65,214.8
4339,1/30/2013 03:16,12.95,12.95,192.3
4340,1/30/2013 03:16,11.83,11.83,176.9
4341,1/30/2013 03:16,11.83,11.83,186.7
4342,1/30/2013 03:16,11.83,11.83,196.5
4343,1/30/2013 03:16,14.09,14.09,202.2
4344,1/30/2013 03:16,13.51,13.51,207.8
4345,1/30/2013 03:16,15.77,15.77,195.1
4346,1/30/2013 03:16,14.09,14.09,195.1
4347,1/30/2013 03:16,12.95,12.95,185.3
4348,1/30/2013 03:16,12.95,12.95,200.8
4349,1/30/2013 03:16,12.95,12.95,206.4
4350,1/30/2013 03:16,11.83,11.83,202.2
4351,1/30/2013 03:16,11.27,11.27,189.5
4352,1/30/2013 03:16,11.27,11.27,179.7
4353,1/30/2013 03:16,11.27,11.27,182.5
4354,1/30/2013 03:16,10.13,10.13,196.5
4355,1/30/2013 03:16,8.46,8.46,196.5
4356,1/30/2013 03:16,10.13,10.13,179.7
4357,1/30/2013 03:16,10.69,10.69,189.5
4358,1/30/2013 03:17,12.95,12.95,193.7
4359,1/30/2013 03:17,12.95,12.95,193.7
4360,1/30/2013 03:17,13.51,13.51,192.3
4361,1/30/2013 03:17,14.65,14.65,172.7
4362,1/30/2013 03:17,18.03,18.03,196.5
4363,1/30/2013 03:17,16.33,16.33,195.1
4364,1/30/2013 03:17,19.71,19.71,196.5
4365,1/30/2013 03:17,18.59,18.59,200.8
4366,1/30/2013 03:17,17.47,17.47,193.7
4367,1/30/2013 03:17,15.21,15.21,192.3
4368,1/30/2013 03:17,16.33,16.33,192.3
4369,1/30/2013 03:17,17.47,17.47,200.8
4370,1/30/2013 03:17,18.59,18.59,188.1
4371,1/30/2013 03:17,16.89,16.89,196.5
4372,1/30/2013 03:17,12.95,12.95,206.4
4373,1/30/2013 03:17,14.09,14.09,192.3
4374,1/30/2013 03:17,12.95,12.95,172.7
4375,1/30/2013 03:17,12.39,12.39,186.7
4376,1/30/2013 03:17,19.15,19.15,188.1
4377,1/30/2013 03:17,17.47,17.47,186.7
4378,1/30/2013 03:18,15.21,15.21,186.7
4379,1/30/2013 03:18,15.21,15.21,182.5
4380,1/30/2013 03:18,15.77,15.77,185.3
4381,1/30/2013 03:18,22.53,22.53,203.6
4382,1/30/2013 03:18,19.15,19.15,198
4383,1/30/2013 03:18,18.59,18.59,193.7
4384,1/30/2013 03:18,19.15,19.15,192.3
4385,1/30/2013 03:18,17.47,17.47,206.4
4386,1/30/2013 03:18,15.77,15.77,202.2
4387,1/30/2013 03:18,16.89,16.89,193.7
4388,1/30/2013 03:18,15.77,15.77,203.6
4389,1/30/2013 03:18,15.77,15.77,202.2
4390,1/30/2013 03:18,14.09,14.09,198
4391,1/30/2013 03:18,10.69,10.69,198
4392,1/30/2013 03:18,12.95,12.95,178.3
4393,1/30/2013 03:18,18.59,18.59,192.3
4394,1/30/2013 03:18,16.33,16.33,196.5
4395,1/30/2013 03:18,16.89,16.89,185.3
4396,1/30/2013 03:18,15.77,15.77,188.1
4397,1/30/2013 03:18,14.65,14.65,202.2
4398,1/30/2013 03:19,18.59,18.59,202.2
4399,1/30/2013 03:19,15.77,15.77,195.1
4400,1/30/2013 03:19,18.03,18.03,172.7
4401,1/30/2013 03:19,16.89,16.89,186.7
4402,1/30/2013 03:19,15.77,15.77,181.1
4403,1/30/2013 03:19,18.03,18.03,202.2
4404,1/30/2013 03:19,15.21,15.21,171.3
4405,1/30/2013 03:19,16.89,16.89,182.5
4406,1/30/2013 03:19,11.83,11.83,214.8
4407,1/30/2013 03:19,14.65,14.65,193.7
4408,1/30/2013 03:19,15.21,15.21,189.5
4409,1/30/2013 03:19,16.33,16.33,196.5
4410,1/30/2013 03:19,16.89,16.89,192.3
4411,1/30/2013 03:19,15.77,15.77,195.1
4412,1/30/2013 03:19,15.21,15.21,193.7
4413,1/30/2013 03:19,18.59,18.59,196.5
4414,1/30/2013 03:19,16.89,16.89,196.5
4415,1/30/2013 03:19,15.21,15.21,188.1
4416,1/30/2013 03:19,12.39,12.39,171.3
4417,1/30/2013 03:19,12.39,12.39,172.7
4418,1/30/2013 03:20,13.51,13.51,192.3
4419,1/30/2013 03:20,14.09,14.09,193.7
4420,1/30/2013 03:20,15.77,15.77,206.4
4421,1/30/2013 03:20,15.77,15.77,192.3
4422,1/30/2013 03:20,21.41,21.41,196.5
4423,1/30/2013 03:20,19.71,19.71,189.5
4424,1/30/2013 03:20,14.65,14.65,186.7
4425,1/30/2013 03:20,14.09,14.09,202.2
4426,1/30/2013 03:20,19.15,19.15,193.7
4427,1/30/2013 03:20,16.89,16.89,189.5
4428,1/30/2013 03:20,18.59,18.59,181.1
4429,1/30/2013 03:20,15.77,15.77,196.5
4430,1/30/2013 03:20,15.21,15.21,196.5
4431,1/30/2013 03:20,12.95,12.95,193.7
4432,1/30/2013 03:20,12.39,12.39,189.5
4433,1/30/2013 03:20,9.01,9.01,196.5
4434,1/30/2013 03:20,11.83,11.83,196.5
4435,1/30/2013 03:20,11.83,11.83,192.3
4436,1/30/2013 03:20,13.51,13.51,176.9
4437,1/30/2013 03:20,14.09,14.09,193.7
4438,1/30/2013 03:21,10.69,10.69,192.3
4439,1/30/2013 03:21,12.39,12.39,181.1
4440,1/30/2013 03:21,12.39,12.39,182.5
4441,1/30/2013 03:21,11.27,11.27,193.7
4442,1/30/2013 03:21,11.27,11.27,193.7
4443,1/30/2013 03:21,15.21,15.21,189.5
4444,1/30/2013 03:21,13.51,13.51,188.1
4445,1/30/2013 03:21,11.27,11.27,179.7
4446,1/30/2013 03:21,13.51,13.51,182.5
4447,1/30/2013 03:21,21.97,21.97,203.6
4448,1/30/2013 03:21,19.15,19.15,203.6
4449,1/30/2013 03:21,17.47,17.47,202.2
4450,1/30/2013 03:21,19.71,19.71,195.1
4451,1/30/2013 03:21,16.89,16.89,193.7
4452,1/30/2013 03:21,19.15,19.15,206.4
4453,1/30/2013 03:21,19.15,19.15,219
4454,1/30/2013 03:21,20.85,20.85,224.6
4455,1/30/2013 03:21,20.85,20.85,207.8
4456,1/30/2013 03:21,19.71,19.71,203.6
4457,1/30/2013 03:21,19.15,19.15,206.4
4458,1/30/2013 03:22,19.71,19.71,182.5
4459,1/30/2013 03:22,17.47,17.47,182.5
4460,1/30/2013 03:22,13.51,13.51,206.4
4461,1/30/2013 03:22,11.83,11.83,195.1
4462,1/30/2013 03:22,11.27,11.27,200.8
4463,1/30/2013 03:22,11.83,11.83,198
4464,1/30/2013 03:22,11.27,11.27,182.5
4465,1/30/2013 03:22,9.57,9.57,174.1
4466,1/30/2013 03:22,10.69,10.69,188.1
4467,1/30/2013 03:22,11.27,11.27,181.1
4468,1/30/2013 03:22,16.33,16.33,192.3
4469,1/30/2013 03:22,15.77,15.77,186.7
4470,1/30/2013 03:22,16.33,16.33,178.3
4471,1/30/2013 03:22,14.09,14.09,165.7
