"Plot Title: ff2-97"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
235,01/29/13 11:10:19 PM,9.01,9.01,186.7
236,01/29/13 11:10:22 PM,10.13,10.13,200.8
237,01/29/13 11:10:25 PM,9.57,9.57,172.7
238,01/29/13 11:10:28 PM,9.01,9.01,182.5
239,01/29/13 11:10:31 PM,10.13,10.13,182.5
240,01/29/13 11:10:34 PM,10.13,10.13,189.5
241,01/29/13 11:10:37 PM,9.57,9.57,167.1
242,01/29/13 11:10:40 PM,12.39,12.39,186.7
243,01/29/13 11:10:43 PM,12.39,12.39,174.1
244,01/29/13 11:10:46 PM,11.27,11.27,182.5
245,01/29/13 11:10:49 PM,9.57,9.57,186.7
246,01/29/13 11:10:52 PM,9.01,9.01,186.7
247,01/29/13 11:10:55 PM,9.01,9.01,192.3
248,01/29/13 11:10:58 PM,9.01,9.01,172.7
249,01/29/13 11:11:01 PM,8.46,8.46,172.7
250,01/29/13 11:11:04 PM,9.01,9.01,165.7
251,01/29/13 11:11:07 PM,9.01,9.01,144.6
252,01/29/13 11:11:10 PM,11.27,11.27,161.5
253,01/29/13 11:11:13 PM,10.69,10.69,165.7
254,01/29/13 11:11:16 PM,12.39,12.39,144.6
255,01/29/13 11:11:19 PM,9.57,9.57,165.7
256,01/29/13 11:11:22 PM,15.21,15.21,157.2
257,01/29/13 11:11:25 PM,12.39,12.39,147.4
258,01/29/13 11:11:28 PM,12.39,12.39,198.0
259,01/29/13 11:11:31 PM,10.13,10.13,178.3
260,01/29/13 11:11:34 PM,11.27,11.27,182.5
261,01/29/13 11:11:37 PM,11.83,11.83,195.1
262,01/29/13 11:11:40 PM,12.95,12.95,207.8
263,01/29/13 11:11:43 PM,12.39,12.39,185.3
264,01/29/13 11:11:46 PM,11.83,11.83,178.3
265,01/29/13 11:11:49 PM,10.69,10.69,179.7
266,01/29/13 11:11:52 PM,12.95,12.95,179.7
267,01/29/13 11:11:55 PM,13.51,13.51,182.5
268,01/29/13 11:11:58 PM,13.51,13.51,172.7
269,01/29/13 11:12:01 PM,14.65,14.65,157.2
270,01/29/13 11:12:04 PM,16.33,16.33,171.3
271,01/29/13 11:12:07 PM,15.21,15.21,147.4
272,01/29/13 11:12:10 PM,12.95,12.95,167.1
273,01/29/13 11:12:13 PM,18.03,18.03,167.1
274,01/29/13 11:12:16 PM,18.03,18.03,181.1
275,01/29/13 11:12:19 PM,16.89,16.89,196.5
276,01/29/13 11:12:22 PM,13.51,13.51,188.1
277,01/29/13 11:12:25 PM,13.51,13.51,214.8
278,01/29/13 11:12:28 PM,15.21,15.21,209.2
279,01/29/13 11:12:31 PM,15.77,15.77,214.8
280,01/29/13 11:12:34 PM,15.21,15.21,224.6
281,01/29/13 11:12:37 PM,11.83,11.83,207.8
282,01/29/13 11:12:40 PM,13.51,13.51,196.5
283,01/29/13 11:12:43 PM,13.51,13.51,186.7
284,01/29/13 11:12:46 PM,13.51,13.51,171.3
285,01/29/13 11:12:49 PM,12.39,12.39,171.3
286,01/29/13 11:12:52 PM,9.57,9.57,196.5
287,01/29/13 11:12:55 PM,7.90,7.90,179.7
288,01/29/13 11:12:58 PM,7.90,7.90,171.3
289,01/29/13 11:13:01 PM,8.46,8.46,165.7
290,01/29/13 11:13:04 PM,10.69,10.69,181.1
291,01/29/13 11:13:07 PM,12.39,12.39,174.1
292,01/29/13 11:13:10 PM,12.95,12.95,167.1
293,01/29/13 11:13:13 PM,11.27,11.27,181.1
294,01/29/13 11:13:16 PM,10.13,10.13,169.9
295,01/29/13 11:13:19 PM,9.01,9.01,178.3
296,01/29/13 11:13:22 PM,10.69,10.69,185.3
297,01/29/13 11:13:25 PM,11.83,11.83,193.7
298,01/29/13 11:13:28 PM,13.51,13.51,157.2
299,01/29/13 11:13:31 PM,14.09,14.09,167.1
300,01/29/13 11:13:34 PM,13.51,13.51,161.5
301,01/29/13 11:13:37 PM,14.65,14.65,176.9
302,01/29/13 11:13:40 PM,11.83,11.83,165.7
303,01/29/13 11:13:43 PM,10.13,10.13,161.5
304,01/29/13 11:13:46 PM,10.13,10.13,165.7
305,01/29/13 11:13:49 PM,12.95,12.95,158.6
306,01/29/13 11:13:52 PM,14.09,14.09,172.7
307,01/29/13 11:13:55 PM,16.33,16.33,164.3
308,01/29/13 11:13:58 PM,14.65,14.65,186.7
309,01/29/13 11:14:01 PM,14.65,14.65,171.3
310,01/29/13 11:14:04 PM,13.51,13.51,165.7
311,01/29/13 11:14:07 PM,11.83,11.83,189.5
312,01/29/13 11:14:10 PM,10.13,10.13,171.3
313,01/29/13 11:14:13 PM,11.27,11.27,165.7
314,01/29/13 11:14:16 PM,11.27,11.27,178.3
315,01/29/13 11:14:19 PM,10.13,10.13,176.9
316,01/29/13 11:14:22 PM,11.27,11.27,176.9
317,01/29/13 11:14:25 PM,10.69,10.69,174.1
318,01/29/13 11:14:28 PM,12.95,12.95,178.3
319,01/29/13 11:14:31 PM,16.89,16.89,169.9
320,01/29/13 11:14:34 PM,14.65,14.65,162.9
321,01/29/13 11:14:37 PM,10.13,10.13,153.0
322,01/29/13 11:14:40 PM,9.57,9.57,157.2
323,01/29/13 11:14:43 PM,9.01,9.01,165.7
324,01/29/13 11:14:46 PM,9.57,9.57,144.6
325,01/29/13 11:14:49 PM,9.01,9.01,176.9
326,01/29/13 11:14:52 PM,9.57,9.57,171.3
327,01/29/13 11:14:55 PM,9.01,9.01,161.5
328,01/29/13 11:14:58 PM,6.76,6.76,165.7
329,01/29/13 11:15:01 PM,7.31,7.31,161.5
330,01/29/13 11:15:04 PM,9.57,9.57,164.3
331,01/29/13 11:15:07 PM,12.39,12.39,165.7
332,01/29/13 11:15:10 PM,11.83,11.83,164.3
333,01/29/13 11:15:13 PM,11.27,11.27,174.1
334,01/29/13 11:15:16 PM,9.01,9.01,182.5
335,01/29/13 11:15:19 PM,7.90,7.90,186.7
336,01/29/13 11:15:22 PM,11.83,11.83,172.7
337,01/29/13 11:15:25 PM,10.13,10.13,157.2
338,01/29/13 11:15:28 PM,8.46,8.46,172.7
339,01/29/13 11:15:31 PM,7.31,7.31,182.5
340,01/29/13 11:15:34 PM,8.46,8.46,206.4
341,01/29/13 11:15:37 PM,11.27,11.27,186.7
342,01/29/13 11:15:40 PM,13.51,13.51,172.7
343,01/29/13 11:15:43 PM,10.69,10.69,186.7
344,01/29/13 11:15:46 PM,11.83,11.83,181.1
345,01/29/13 11:15:49 PM,13.51,13.51,169.9
346,01/29/13 11:15:52 PM,12.95,12.95,161.5
347,01/29/13 11:15:55 PM,12.39,12.39,165.7
348,01/29/13 11:15:58 PM,12.39,12.39,165.7
349,01/29/13 11:16:01 PM,11.27,11.27,172.7
350,01/29/13 11:16:04 PM,12.39,12.39,185.3
351,01/29/13 11:16:07 PM,13.51,13.51,186.7
352,01/29/13 11:16:10 PM,14.09,14.09,202.2
353,01/29/13 11:16:13 PM,12.95,12.95,196.5
354,01/29/13 11:16:16 PM,13.51,13.51,195.1
355,01/29/13 11:16:19 PM,10.13,10.13,193.7
356,01/29/13 11:16:22 PM,9.01,9.01,193.7
357,01/29/13 11:16:25 PM,10.69,10.69,195.1
358,01/29/13 11:16:28 PM,10.69,10.69,182.5
359,01/29/13 11:16:31 PM,7.90,7.90,155.8
360,01/29/13 11:16:34 PM,8.46,8.46,151.6
361,01/29/13 11:16:37 PM,7.31,7.31,144.6
362,01/29/13 11:16:40 PM,5.64,5.64,165.7
363,01/29/13 11:16:43 PM,4.50,4.50,161.5
364,01/29/13 11:16:46 PM,5.64,5.64,165.7
365,01/29/13 11:16:49 PM,5.08,5.08,172.7
366,01/29/13 11:16:52 PM,4.50,4.50,172.7
367,01/29/13 11:16:55 PM,7.90,7.90,188.1
368,01/29/13 11:16:58 PM,8.46,8.46,185.3
369,01/29/13 11:17:01 PM,9.01,9.01,182.5
370,01/29/13 11:17:04 PM,9.01,9.01,178.3
371,01/29/13 11:17:07 PM,7.90,7.90,179.7
372,01/29/13 11:17:10 PM,7.31,7.31,182.5
373,01/29/13 11:17:13 PM,7.90,7.90,196.5
374,01/29/13 11:17:16 PM,12.39,12.39,193.7
375,01/29/13 11:17:19 PM,12.39,12.39,182.5
376,01/29/13 11:17:22 PM,12.95,12.95,185.3
377,01/29/13 11:17:25 PM,15.77,15.77,193.7
378,01/29/13 11:17:28 PM,13.51,13.51,192.3
379,01/29/13 11:17:31 PM,14.09,14.09,172.7
380,01/29/13 11:17:34 PM,12.95,12.95,185.3
381,01/29/13 11:17:37 PM,14.65,14.65,169.9
382,01/29/13 11:17:40 PM,15.21,15.21,165.7
383,01/29/13 11:17:43 PM,16.33,16.33,192.3
384,01/29/13 11:17:46 PM,15.77,15.77,186.7
385,01/29/13 11:17:49 PM,15.21,15.21,186.7
386,01/29/13 11:17:52 PM,16.33,16.33,188.1
387,01/29/13 11:17:55 PM,16.33,16.33,189.5
388,01/29/13 11:17:58 PM,16.33,16.33,192.3
389,01/29/13 11:18:01 PM,15.77,15.77,178.3
390,01/29/13 11:18:04 PM,15.21,15.21,179.7
391,01/29/13 11:18:07 PM,11.83,11.83,188.1
392,01/29/13 11:18:10 PM,13.51,13.51,188.1
393,01/29/13 11:18:13 PM,11.83,11.83,178.3
394,01/29/13 11:18:16 PM,11.27,11.27,186.7
395,01/29/13 11:18:19 PM,10.13,10.13,176.9
396,01/29/13 11:18:22 PM,10.69,10.69,193.7
397,01/29/13 11:18:25 PM,14.09,14.09,181.1
398,01/29/13 11:18:28 PM,14.65,14.65,195.1
399,01/29/13 11:18:31 PM,13.51,13.51,195.1
400,01/29/13 11:18:34 PM,13.51,13.51,178.3
401,01/29/13 11:18:37 PM,12.95,12.95,174.1
402,01/29/13 11:18:40 PM,12.39,12.39,202.2
403,01/29/13 11:18:43 PM,14.09,14.09,209.2
404,01/29/13 11:18:46 PM,15.21,15.21,209.2
405,01/29/13 11:18:49 PM,15.21,15.21,188.1
406,01/29/13 11:18:52 PM,15.77,15.77,185.3
407,01/29/13 11:18:55 PM,12.95,12.95,193.7
408,01/29/13 11:18:58 PM,11.83,11.83,193.7
409,01/29/13 11:19:01 PM,10.69,10.69,195.1
410,01/29/13 11:19:04 PM,10.13,10.13,188.1
411,01/29/13 11:19:07 PM,8.46,8.46,186.7
412,01/29/13 11:19:10 PM,9.01,9.01,179.7
413,01/29/13 11:19:13 PM,9.57,9.57,176.9
414,01/29/13 11:19:16 PM,8.46,8.46,193.7
415,01/29/13 11:19:19 PM,9.01,9.01,178.3
416,01/29/13 11:19:22 PM,8.46,8.46,179.7
417,01/29/13 11:19:25 PM,8.46,8.46,171.3
418,01/29/13 11:19:28 PM,7.31,7.31,182.5
419,01/29/13 11:19:31 PM,7.90,7.90,181.1
420,01/29/13 11:19:34 PM,10.13,10.13,181.1
421,01/29/13 11:19:37 PM,10.69,10.69,172.7
422,01/29/13 11:19:40 PM,11.27,11.27,176.9
423,01/29/13 11:19:43 PM,12.39,12.39,171.3
424,01/29/13 11:19:46 PM,11.83,11.83,186.7
425,01/29/13 11:19:49 PM,10.69,10.69,196.5
426,01/29/13 11:19:52 PM,10.69,10.69,178.3
427,01/29/13 11:19:55 PM,9.57,9.57,169.9
428,01/29/13 11:19:58 PM,8.46,8.46,181.1
429,01/29/13 11:20:01 PM,7.31,7.31,179.7
430,01/29/13 11:20:04 PM,6.76,6.76,186.7
431,01/29/13 11:20:07 PM,7.31,7.31,176.9
432,01/29/13 11:20:10 PM,7.31,7.31,172.7
433,01/29/13 11:20:13 PM,7.31,7.31,162.9
434,01/29/13 11:20:16 PM,6.20,6.20,178.3
435,01/29/13 11:20:19 PM,10.13,10.13,172.7
436,01/29/13 11:20:22 PM,11.27,11.27,167.1
437,01/29/13 11:20:25 PM,10.69,10.69,172.7
438,01/29/13 11:20:28 PM,9.01,9.01,189.5
439,01/29/13 11:20:31 PM,12.39,12.39,157.2
440,01/29/13 11:20:34 PM,11.27,11.27,172.7
441,01/29/13 11:20:37 PM,12.39,12.39,179.7
442,01/29/13 11:20:40 PM,11.27,11.27,167.1
443,01/29/13 11:20:43 PM,11.83,11.83,150.2
444,01/29/13 11:20:46 PM,9.01,9.01,161.5
445,01/29/13 11:20:49 PM,13.51,13.51,155.8
446,01/29/13 11:20:52 PM,12.95,12.95,178.3
447,01/29/13 11:20:55 PM,11.27,11.27,192.3
448,01/29/13 11:20:58 PM,9.57,9.57,178.3
449,01/29/13 11:21:01 PM,10.69,10.69,186.7
450,01/29/13 11:21:04 PM,9.57,9.57,165.7
451,01/29/13 11:21:07 PM,8.46,8.46,185.3
452,01/29/13 11:21:10 PM,9.01,9.01,171.3
453,01/29/13 11:21:13 PM,10.13,10.13,172.7
454,01/29/13 11:21:16 PM,11.27,11.27,174.1
455,01/29/13 11:21:19 PM,15.21,15.21,155.8
456,01/29/13 11:21:22 PM,14.09,14.09,176.9
457,01/29/13 11:21:25 PM,11.83,11.83,186.7
458,01/29/13 11:21:28 PM,9.01,9.01,172.7
459,01/29/13 11:21:31 PM,10.13,10.13,176.9
460,01/29/13 11:21:34 PM,11.27,11.27,189.5
461,01/29/13 11:21:37 PM,12.39,12.39,195.1
462,01/29/13 11:21:40 PM,11.83,11.83,181.1
463,01/29/13 11:21:43 PM,8.46,8.46,185.3
464,01/29/13 11:21:46 PM,6.76,6.76,185.3
465,01/29/13 11:21:49 PM,8.46,8.46,186.7
466,01/29/13 11:21:52 PM,8.46,8.46,207.8
467,01/29/13 11:21:55 PM,9.57,9.57,196.5
468,01/29/13 11:21:58 PM,12.95,12.95,195.1
469,01/29/13 11:22:01 PM,14.09,14.09,192.3
470,01/29/13 11:22:04 PM,13.51,13.51,189.5
471,01/29/13 11:22:07 PM,15.77,15.77,181.1
472,01/29/13 11:22:10 PM,15.21,15.21,188.1
473,01/29/13 11:22:13 PM,12.95,12.95,176.9
474,01/29/13 11:22:16 PM,11.83,11.83,186.7
