"Plot Title: ff2_93"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
238,01/29/13 10:38:57 PM,11.27,11.27,169.9
239,01/29/13 10:39:00 PM,15.21,15.21,171.3
240,01/29/13 10:39:03 PM,15.77,15.77,150.2
241,01/29/13 10:39:06 PM,13.51,13.51,147.4
242,01/29/13 10:39:09 PM,16.89,16.89,158.6
243,01/29/13 10:39:12 PM,20.85,20.85,165.7
244,01/29/13 10:39:15 PM,16.89,16.89,176.9
245,01/29/13 10:39:18 PM,16.89,16.89,179.7
246,01/29/13 10:39:21 PM,18.03,18.03,169.9
247,01/29/13 10:39:24 PM,16.89,16.89,161.5
248,01/29/13 10:39:27 PM,15.21,15.21,169.9
249,01/29/13 10:39:30 PM,12.95,12.95,171.3
250,01/29/13 10:39:33 PM,12.39,12.39,157.2
251,01/29/13 10:39:36 PM,13.51,13.51,171.3
252,01/29/13 10:39:39 PM,14.09,14.09,165.7
253,01/29/13 10:39:42 PM,12.95,12.95,157.2
254,01/29/13 10:39:45 PM,11.83,11.83,181.1
255,01/29/13 10:39:48 PM,12.95,12.95,153.0
256,01/29/13 10:39:51 PM,13.51,13.51,169.9
257,01/29/13 10:39:54 PM,12.95,12.95,157.2
258,01/29/13 10:39:57 PM,12.39,12.39,153.0
259,01/29/13 10:40:00 PM,10.13,10.13,164.3
260,01/29/13 10:40:03 PM,10.13,10.13,162.9
261,01/29/13 10:40:06 PM,11.83,11.83,162.9
262,01/29/13 10:40:09 PM,10.69,10.69,157.2
263,01/29/13 10:40:12 PM,9.01,9.01,144.6
264,01/29/13 10:40:15 PM,10.69,10.69,157.2
265,01/29/13 10:40:18 PM,11.27,11.27,162.9
266,01/29/13 10:40:21 PM,12.95,12.95,164.3
267,01/29/13 10:40:24 PM,12.95,12.95,133.4
268,01/29/13 10:40:27 PM,10.69,10.69,165.7
269,01/29/13 10:40:30 PM,12.39,12.39,162.9
270,01/29/13 10:40:33 PM,12.95,12.95,162.9
271,01/29/13 10:40:36 PM,12.39,12.39,176.9
272,01/29/13 10:40:39 PM,10.69,10.69,179.7
273,01/29/13 10:40:42 PM,11.27,11.27,179.7
274,01/29/13 10:40:45 PM,10.69,10.69,178.3
275,01/29/13 10:40:48 PM,9.01,9.01,162.9
276,01/29/13 10:40:51 PM,7.31,7.31,140.4
277,01/29/13 10:40:54 PM,8.46,8.46,174.1
278,01/29/13 10:40:57 PM,8.46,8.46,186.7
279,01/29/13 10:41:00 PM,7.90,7.90,143.2
280,01/29/13 10:41:03 PM,6.76,6.76,155.8
281,01/29/13 10:41:06 PM,5.64,5.64,172.7
282,01/29/13 10:41:09 PM,6.76,6.76,167.1
283,01/29/13 10:41:12 PM,8.46,8.46,161.5
284,01/29/13 10:41:15 PM,6.76,6.76,172.7
285,01/29/13 10:41:18 PM,8.46,8.46,172.7
286,01/29/13 10:41:21 PM,7.31,7.31,165.7
287,01/29/13 10:41:24 PM,7.31,7.31,176.9
288,01/29/13 10:41:27 PM,6.76,6.76,178.3
289,01/29/13 10:41:30 PM,8.46,8.46,157.2
290,01/29/13 10:41:33 PM,10.69,10.69,172.7
291,01/29/13 10:41:36 PM,13.51,13.51,169.9
292,01/29/13 10:41:39 PM,14.09,14.09,162.9
293,01/29/13 10:41:42 PM,13.51,13.51,172.7
294,01/29/13 10:41:45 PM,13.51,13.51,167.1
295,01/29/13 10:41:48 PM,11.83,11.83,151.6
296,01/29/13 10:41:51 PM,10.13,10.13,165.7
297,01/29/13 10:41:54 PM,7.90,7.90,157.2
298,01/29/13 10:41:57 PM,9.57,9.57,165.7
299,01/29/13 10:42:00 PM,8.46,8.46,186.7
300,01/29/13 10:42:03 PM,11.83,11.83,178.3
301,01/29/13 10:42:06 PM,12.39,12.39,169.9
302,01/29/13 10:42:09 PM,12.39,12.39,172.7
303,01/29/13 10:42:12 PM,11.27,11.27,158.6
304,01/29/13 10:42:15 PM,9.01,9.01,165.7
305,01/29/13 10:42:18 PM,10.69,10.69,136.2
306,01/29/13 10:42:21 PM,7.90,7.90,193.7
307,01/29/13 10:42:24 PM,9.57,9.57,185.3
308,01/29/13 10:42:27 PM,12.39,12.39,193.7
309,01/29/13 10:42:30 PM,9.57,9.57,167.1
310,01/29/13 10:42:33 PM,12.95,12.95,176.9
311,01/29/13 10:42:36 PM,19.15,19.15,193.7
312,01/29/13 10:42:39 PM,17.47,17.47,196.5
313,01/29/13 10:42:42 PM,15.21,15.21,176.9
314,01/29/13 10:42:45 PM,14.09,14.09,169.9
315,01/29/13 10:42:48 PM,14.65,14.65,182.5
316,01/29/13 10:42:51 PM,18.03,18.03,178.3
317,01/29/13 10:42:54 PM,18.59,18.59,188.1
318,01/29/13 10:42:57 PM,17.47,17.47,186.7
319,01/29/13 10:43:00 PM,19.15,19.15,186.7
320,01/29/13 10:43:03 PM,16.33,16.33,179.7
321,01/29/13 10:43:06 PM,14.65,14.65,172.7
322,01/29/13 10:43:09 PM,12.39,12.39,171.3
323,01/29/13 10:43:12 PM,11.27,11.27,165.7
324,01/29/13 10:43:15 PM,9.57,9.57,165.7
325,01/29/13 10:43:18 PM,11.27,11.27,158.6
326,01/29/13 10:43:21 PM,11.27,11.27,162.9
327,01/29/13 10:43:24 PM,11.27,11.27,165.7
328,01/29/13 10:43:27 PM,16.89,16.89,171.3
329,01/29/13 10:43:30 PM,18.59,18.59,157.2
330,01/29/13 10:43:33 PM,15.77,15.77,143.2
331,01/29/13 10:43:36 PM,14.09,14.09,186.7
332,01/29/13 10:43:39 PM,12.39,12.39,171.3
333,01/29/13 10:43:42 PM,11.83,11.83,179.7
334,01/29/13 10:43:45 PM,15.77,15.77,167.1
335,01/29/13 10:43:48 PM,19.71,19.71,167.1
336,01/29/13 10:43:51 PM,20.29,20.29,182.5
