"Plot Title: ff2-80"
"#","Date Time, GMT+00:00","Wind Speed, mph","Gust Speed, mph","Wind Direction, ø"
258,01/29/13 11:06:42 PM,6.20,6.20,195.1
259,01/29/13 11:06:45 PM,7.31,7.31,189.5
260,01/29/13 11:06:48 PM,9.01,9.01,212.0
261,01/29/13 11:06:51 PM,6.20,6.20,200.8
262,01/29/13 11:06:54 PM,6.20,6.20,206.4
263,01/29/13 11:06:57 PM,6.76,6.76,198.0
264,01/29/13 11:07:00 PM,6.76,6.76,198.0
265,01/29/13 11:07:03 PM,6.20,6.20,188.1
266,01/29/13 11:07:06 PM,6.76,6.76,193.7
267,01/29/13 11:07:09 PM,4.50,4.50,193.7
268,01/29/13 11:07:12 PM,3.38,3.38,182.5
269,01/29/13 11:07:15 PM,5.64,5.64,185.3
270,01/29/13 11:07:18 PM,6.20,6.20,202.2
271,01/29/13 11:07:21 PM,6.76,6.76,182.5
272,01/29/13 11:07:24 PM,6.76,6.76,181.1
273,01/29/13 11:07:27 PM,6.20,6.20,214.8
274,01/29/13 11:07:30 PM,5.08,5.08,207.8
275,01/29/13 11:07:33 PM,5.08,5.08,206.4
276,01/29/13 11:07:36 PM,4.50,4.50,206.4
277,01/29/13 11:07:39 PM,5.64,5.64,203.6
278,01/29/13 11:07:42 PM,5.08,5.08,185.3
279,01/29/13 11:07:45 PM,7.31,7.31,214.8
280,01/29/13 11:07:48 PM,7.31,7.31,198.0
281,01/29/13 11:07:51 PM,7.31,7.31,202.2
282,01/29/13 11:07:54 PM,6.76,6.76,181.1
283,01/29/13 11:07:57 PM,5.64,5.64,186.7
284,01/29/13 11:08:00 PM,6.76,6.76,198.0
285,01/29/13 11:08:03 PM,9.01,9.01,172.7
286,01/29/13 11:08:06 PM,9.57,9.57,196.5
287,01/29/13 11:08:09 PM,12.39,12.39,212.0
288,01/29/13 11:08:12 PM,12.39,12.39,234.5
289,01/29/13 11:08:15 PM,12.95,12.95,171.3
290,01/29/13 11:08:18 PM,11.83,11.83,220.4
291,01/29/13 11:08:21 PM,10.13,10.13,178.3
292,01/29/13 11:08:24 PM,9.57,9.57,172.7
293,01/29/13 11:08:27 PM,9.57,9.57,192.3
294,01/29/13 11:08:30 PM,9.01,9.01,162.9
295,01/29/13 11:08:33 PM,9.01,9.01,144.6
296,01/29/13 11:08:36 PM,7.31,7.31,186.7
297,01/29/13 11:08:39 PM,8.46,8.46,209.2
298,01/29/13 11:08:42 PM,7.31,7.31,214.8
299,01/29/13 11:08:45 PM,9.57,9.57,202.2
300,01/29/13 11:08:48 PM,9.01,9.01,179.7
301,01/29/13 11:08:51 PM,7.31,7.31,134.8
